gene	uemd
PDE9A	0
PDGFB	0
PDGFRA	0
PDGFRB	0
PDGFRL	0
PDHA1	0.103340292275574
PDHA2	0
PDHB	0
PDHX	0
PDIA2	0
PDIA4	0
PDIA5	0
PDIK1L	0.112337170756435
PDILT	0
PDK1	0
PDK2	0
PDK4	0
PDLIM1	0
PDLIM3	0
PDLIM4	0
PDLIM7	0
PDP1	0
PDPR	0
PDRG1	0.150185590320623
PDS5A	0.0567042627412008
PDS5B	0.000426874412213944
PDSS1	0
PDSS2	0
PDX1	0
PDXDC1	0
PDYN	0.00899687848086066
PDZD2	0
PDZD4	0.307933194154488
PDZD7	0
PDZD8	0
PDZK1IP1	0.167543204359455
PDZRN3	0
PDZRN4	0
PEA15	0.103340292275574
PEAK1	0
PEAR1	0
PEBP1	0
PEF1	0.0991665944092793
PEG10	0
PEG3	0
PELI1	0
PELI2	0
PELI3	0
PELP1	0
PEMT	0
PENK	0
PEPD	0
PER1	0
PER2	0
PER3	0
PERP	0
PES1	0
PEX1	0
PEX10	0
PEX11A	0
PEX11B	0
PEX11G	0
PEX19	0
PEX26	0.206680584551149
PEX3	0.0480433811121412
PEX5	0
PEX5L	0.0493323417396466
PEX6	0
PEX7	0.151873911970492
PFDN6	0.103340292275574
PFKFB2	0
PFKFB3	0
PFKFB4	0
PFKM	0
PFKP	0
PGA5	0
PGAM2	0
PGAM4	0.100208768267224
PGAP1	0
PGAP2	2.7513389849727e-05
PGAP3	0
PGBD1	0
PGBD2	0
PGBD4	0
PGBD5	0
PGC	0
PGD	0
PGGHG	0
PGGT1B	0.0475531425293642
PGK1	0.403966597077245
PGLS	0
PGLYRP2	0
PGLYRP3	0.230947394398607
PGLYRP4	0
PGM1	0
PGM2	0
PGM2L1	0
PGM3	0.0088151233600352
PGM5	0.144557017748638
PGPEP1	0
PGR	0
PGS1	9.08775604127341e-05
PHACTR1	0.1602263101376
PHACTR2	0
PHACTR3	0
PHACTR4	0
PHC2	0
PHC3	0
PHEX	0.310020876826722
PHF12	0
PHF13	0
PHF14	0
PHF19	0.000245119291388476
PHF2	0
PHF20	0
PHF20L1	0.0984195641879047
PHF21A	0
PHF21B	0.000735357874165427
PHF23	0
PHF24	0
PHF3	0
PHF6	0.103340292275574
PHF7	0
PHF8	0.600208768267223
PHIP	0.0798997178626931
PHKA1	0.413361169102297
PHKA2	0.413361169102297
PHKB	0
PHKG2	0
PHLDA1	0
PHLDA3	0
PHLDB1	0
PHLDB2	0
PHLDB3	0
PHLPP1	0
PHLPP2	0
PHOSPHO1	0
PHOSPHO2	0
PHOX2B	0.128006463145397
PHRF1	0
PHTF2	0
PHYH	0
PHYHIP	0
PHYKPL	0
PI15	0
PI16	0
PI3	0
PI4K2B	0
PI4KA	0
PI4KB	0
PIANP	0
PIAS1	0
PIAS2	0
PIAS4	0
PIBF1	0
PICALM	0
PICK1	0
PID1	0
PIDD1	0
PIEZO1	0
PIEZO2	0
PIFO	0
PIGA	0.103340292275574
PIGB	0
PIGG	0
PIGL	0
PIGM	0
PIGN	0
PIGO	0
PIGQ	0
PIGR	0
PIGS	0
PIGT	0
PIGV	0.0242668098474591
PIGW	0
PIGY	0
PIGZ	0
PIH1D1	0.0336630493506841
PIK3AP1	0
PIK3C2A	0
PIK3C2B	0
PIK3C2G	0
PIK3C3	0.0579298591981432
PIK3CA	25.9331941544885
PIK3CB	0.12004508860979
PIK3CD	0
PIK3CG	0
PIK3IP1	9.08775604127341e-05
PIK3R1	0.614567422812435
PIK3R2	0
PIK3R4	0
PIKFYVE	0
PILRB	0
PIM2	0.206680584551149
PIN4	0.103340292275574
PINK1	0
PINX1	0
PIP	0
PIP4K2A	0
PIP4K2C	0.240742994924196
PIP5K1A	0.0853015134031895
PIP5K1B	0
PIP5K1C	0
PIPOX	0
PIR	0.103340292275574
PITPNB	0.0638035510615166
PITPNC1	0
PITPNM1	0
PITPNM2	0
PITRM1	0
PITX2	0.110648849106565
PITX3	0
PIWIL1	0.351237602299786
PIWIL2	0
PIWIL3	0
PIWIL4	0
PJA1	0.513569937369521
PJA2	0
PJVK	0
PKD1	0
PKD1L1	0
PKD1L2	0
PKD2	0
PKD2L1	0
PKD2L2	0
PKDREJ	0
PKHD1	0
PKHD1L1	0
PKIA	0.10125260960334
PKIG	0.0638035510615166
PKLR	0.0811528277094852
PKM	0
PKMYT1	0
PKN1	0
PKN2	0
PKN3	0
PKNOX1	0.0465726653638103
PKNOX2	9.08775604127341e-05
PKP1	0
PKP2	0
PKP3	0
PKP4	0
PLA1A	0
PLA2G10	0
PLA2G12B	0
PLA2G15	0
PLA2G1B	0.103340292275574
PLA2G2D	0.0242668098474591
PLA2G2E	0
PLA2G2F	0
PLA2G3	0
PLA2G4A	0
PLA2G4D	0
PLA2G4E	0
PLA2G4F	0
PLA2G6	0
PLA2G7	0
PLA2R1	0
PLAA	0
PLAAT1	0
PLAC1	0
PLAC8	0.127607102123033
PLAC9	0.000245119291388476
PLAT	0
PLAU	0
PLAUR	0
PLB1	0
PLBD1	0
PLBD2	0
PLCB1	0
PLCB2	0
PLCB3	0
PLCB4	0
PLCD1	0
PLCD4	0
PLCE1	0
PLCG1	0
PLCG2	0
PLCH1	0
PLCH2	0
PLCL1	0
PLCL2	0.301660141268751
PLCXD1	0.100208768267224
PLCXD2	0.0332636883283199
PLCXD3	0
PLCZ1	0
PLD1	0
PLD2	0
PLD3	0
PLD4	0
PLD5	0.0962410039552581
PLD6	0
PLEC	0
PLEK2	0
PLEKHA1	0
PLEKHA4	0
PLEKHA5	0
PLEKHA6	0
PLEKHA7	0
PLEKHA8	0
PLEKHB2	0
PLEKHD1	0
PLEKHF1	0
PLEKHF2	0.127607102123033
PLEKHG1	0
PLEKHG2	0
PLEKHG3	0
PLEKHG4	0
PLEKHG4B	0
PLEKHG6	0
PLEKHG7	0
PLEKHH1	0
PLEKHH2	0
PLEKHH3	0
PLEKHM1	0
PLEKHN1	0
PLEKHO2	0
PLEKHS1	0
PLET1	0
PLG	0
PLIN1	0
PLIN4	0
PLIN5	0
PLK1	0
PLK2	0
PLK3	0
PLK4	0
PLK5	0
PLN	0.103340292275574
PLOD1	0
PLOD2	0
PLOD3	0
PLPBP	0
PLPP1	0
PLPP4	0
PLPP5	0
PLPP7	0
PLPPR1	0.127607102123033
PLPPR3	0
PLPPR4	0
PLPPR5	0
PLRG1	0
PLS1	0
PLS3	0.41231732776618
PLSCR2	0
PLSCR3	0
PLTP	0
PLVAP	0.000181755120825468
PLXDC1	0
PLXNA1	0
PLXNA2	0
PLXNA3	0.515657620041754
PLXNA4	0
PLXNB1	0
PLXNB2	0
PLXNB3	0.206680584551149
PLXNC1	0
PLXND1	0
PM20D1	0
PM20D2	0
PMCH	0.104575893601553
PMEL	0
PMEPA1	0
PMFBP1	0
PML	0
PMM1	0
PMP2	0.0880703609089756
PMPCA	0
PMS1	0
PMS2	0
PMVK	0
PNCK	0.103340292275574
PNISR	0
PNKD	0
PNKP	0
PNLDC1	0
PNLIP	0
PNLIPRP1	0
PNLIPRP3	0
PNMA1	0
PNMA2	0
PNMA3	0.203549060542798
PNMA5	0.308977035490605
PNMA8A	0
PNMA8B	0
PNN	0
PNO1	0
PNPLA1	0
PNPLA2	0
PNPLA6	0
PNPLA7	0
PNPLA8	0
PNPO	0
PNPT1	0
PNRC2	0.0884697219313398
POC1A	0
POC1B	0
POC5	0
PODN	0
PODXL2	0
POF1B	0.10125260960334
POFUT1	0
POFUT2	0
POGK	0
POGLUT2	0
POGLUT3	0
POGZ	0
POLA1	0.413361169102297
POLA2	0
POLB	0.0218156169335743
POLD4	0
POLDIP3	0
POLE	0
POLE2	0
POLG	0
POLG2	0
POLH	0
POLI	0
POLK	0
POLM	0
POLN	0
POLQ	0
POLR1A	0
POLR1B	0
POLR1C	0
POLR1D	0
POLR2A	0
POLR2B	0.126563260786916
POLR2E	0.0242668098474591
POLR2F	0.000490238582776951
POLR2J	0
POLR2L	0.0242668098474591
POLR3A	0
POLR3B	0
POLR3D	0
POLR3E	0
POLR3G	0
POLRMT	0
POM121	0
POM121C	0
POM121L12	0
POM121L2	0
POMGNT1	0
POMGNT2	0
POMK	0
POMP	0.156859671706897
POMT2	0
PON1	0.0970672393898363
PON2	0
PON3	0
POP1	0
POPDC2	0
POPDC3	0
PORCN	0.204592901878915
POSTN	0
POTEA	0
POTEC	0
POTEE	0
POTEF	0
POU1F1	0.127607102123033
POU2F1	0
POU2F2	0
POU2F3	0
POU3F2	0
POU3F3	0
POU3F4	0.407098121085596
POU4F2	0
POU4F3	0
POU5F2	0
POU6F1	0.00939623950322488
POU6F2	0
PPA1	0.0638035510615166
PPA2	0
PPARA	0
PPARD	0
PPARG	0.151873911970492
PPARGC1A	0
PPARGC1B	0
PPAT	0.00890600092044793
PPDPF	0
PPEF1	0.41231732776618
PPEF2	0
PPFIA1	0
PPFIA2	0
PPFIA3	0
PPFIA4	0
PPFIBP1	0.038118551028167
PPFIBP2	0
PPHLN1	0
PPID	0
PPIE	0
PPIG	0.000245119291388476
PPIL2	0
PPIL6	0
PPIP5K2	0
PPL	0
PPM1A	0
PPM1B	0.067743801983632
PPM1E	0
PPM1F	0
PPM1G	0
PPM1H	0
PPM1J	0
PPM1L	0.0485336196949181
PPM1M	0
PPM1N	0
PPME1	0
PPP1CB	0.103340292275574
PPP1R10	0
PPP1R12A	0
PPP1R13B	0
PPP1R13L	0
PPP1R14B	0.0246661708698233
PPP1R15A	0
PPP1R15B	0.0161762057534667
PPP1R17	0.0246661708698233
PPP1R18	0
PPP1R1A	0.166100002000974
PPP1R1B	0.000644480313752693
PPP1R21	0
PPP1R27	0
PPP1R2B	0
PPP1R32	0
PPP1R35	0
PPP1R36	0
PPP1R37	0
PPP1R3A	0
PPP1R3B	0
PPP1R3F	0.191022964509395
PPP1R42	0
PPP1R7	0
PPP1R9A	0
PPP2CA	0.103340292275574
PPP2CB	0.0638035510615166
PPP2R1A	0.0884697219313398
PPP2R1B	0
PPP2R2A	0
PPP2R3A	0
PPP2R3B	0.102296450939457
PPP2R3C	0.47507703749158
PPP2R5B	0.150830070634375
PPP2R5C	0.0572853788843905
PPP2R5D	0.0325916946247174
PPP2R5E	0.126563260786916
PPP3CA	0
PPP3CB	0
PPP3R1	0.103340292275574
PPP3R2	0
PPP4C	0.0242668098474591
PPP4R2	0
PPP4R3A	0.00033599685180121
PPP4R3B	0.0305757135139101
PPP4R3C	0
PPP4R4	0
PPP5C	0
PPP6R3	0
PPRC1	0
PPT2	0.0325916946247174
PPTC7	0.201461377870564
PPWD1	0
PQBP1	0.198329853862213
PRAC2	0
PRAG1	0
PRAM1	0
PRAME	0
PRAMEF1	0
PRAMEF12	0
PRAMEF17	0
PRAMEF19	0
PRAMEF2	0
PRAMEF20	0
PRAMEF4	0
PRAP1	0.0213253783507974
PRB1	0
PRB3	0
PRB4	0
PRC1	0
PRCC	0
PRCP	0
PRDM1	0.142380124994164
PRDM10	0.0431860171950349
PRDM12	0
PRDM13	0
PRDM14	0
PRDM16	0
PRDM2	0
PRDM4	0
PRDM5	0
PRDM6	0
PRDM7	0
PRDM8	0
PRDM9	0
PRDX1	0
PRDX2	0.000245119291388476
PRDX4	0.10125260960334
PRDX5	0
PRDX6	0
PREB	0
PRELP	0
PREP	0
PREPL	0
PREX1	0
PREX2	0.0197346041740314
PRF1	0
PRG2	0
PRG4	0
PRICKLE1	0
PRICKLE2	0
PRICKLE3	0.206680584551149
PRICKLE4	0
PRIMPOL	0
PRKAA1	9.08775604127341e-05
PRKAA2	0
PRKAB1	0
PRKACA	0.270484135612665
PRKACB	0.0612256298065059
PRKACG	0
PRKAG1	0
PRKAG2	0
PRKAG3	0
PRKAR1A	0.194154488517746
PRKAR2A	0
PRKAR2B	0
PRKCB	0.454587899444396
PRKCD	0.111293329420318
PRKCE	0.0187924790064498
PRKCG	0
PRKCH	0
PRKCI	0
PRKCQ	0.000581116143189685
PRKCSH	0
PRKCZ	0
PRKD1	0
PRKD2	0.0591279422652359
PRKD3	0
PRKG1	0
PRKG2	0
PRKN	0
PRKRA	0
PRKX	0.206680584551149
PRLHR	0
PRLR	0
PRM1	0
PRM3	0.000245119291388476
PRMT2	0
PRMT3	0
PRMT5	0
PRMT6	0
PRMT7	0
PRMT8	0
PRMT9	0
PRND	0
PROB1	0
PROC	0
PROCR	0.000490238582776951
PRODH2	0
PROKR1	0
PROM1	0
PROM2	0
PROP1	0
PRORP	0
PROS1	0
PROSER1	0.000181755120825468
PROSER3	0
PROX1	0.373824427888238
PROX2	0
PROZ	0
PRPF18	0
PRPF19	0
PRPF3	0
PRPF31	0.0880703609089756
PRPF38A	0.0856466813849406
PRPF38B	0
PRPF39	0.0735991515871057
PRPF4	0
PRPF40A	0
PRPF40B	0
PRPF4B	0.000980477165553903
PRPF6	0.112337170756435
PRPF8	0.240343633901832
PRPS1L1	0
PRPS2	0.205636743215032
PRPSAP2	0.0554253069827316
PRR11	0.00128896062750539
PRR12	0
PRR14	0
PRR14L	0
PRR16	0
PRR23B	0
PRR27	0
PRR3	0
PRR32	0.206680584551149
PRR35	0
PRR4	0.0242668098474591
PRR5	0
PRR5L	0
PRRC2A	0
PRRC2B	0
PRRC2C	0
PRRG1	0.103340292275574
PRRG2	0
PRRT3	0
PRRT4	0
PRRX1	0.216476185076738
PRSS12	0
PRSS16	0
PRSS27	0
PRSS33	0
PRSS35	0
PRSS36	0
PRSS37	0.0242668098474591
PRSS38	0
PRSS41	0
PRSS50	0
PRSS53	0
PRSS55	0
PRSS57	0
PRSS58	0
PRSS8	0
PRTG	0
PRUNE1	0
PRUNE2	0
PRX	0
PSD	0
PSD2	0
PSD3	0
PSD4	0
PSEN2	0
PSENEN	0.0242668098474591
PSG1	0
PSG11	0
PSG2	0
PSG3	0
PSG6	0
PSG7	0
PSG8	0
PSG9	0
PSIP1	0.000490238582776951
PSKH2	0
PSMA1	0.0246661708698233
PSMA3	0.270484135612665
PSMA7	0.0242668098474591
PSMA8	0
PSMB11	0
PSMB4	0
PSMB5	0
PSMB6	0.128006463145397
PSMB8	0
PSMC4	0.33508640871891
PSMC6	0.0638035510615166
PSMD1	0.19838321316374
PSMD11	0.121344054106332
PSMD12	0.165056160664857
PSMD2	0
PSMD3	0.000245119291388476
PSMD4	0.0101949615479533
PSMD5	0
PSMD6	0.00979560052558909
PSMD8	0
PSMD9	0
PSME4	0
PSMG2	0
PSPC1	0
PSPH	0
PSTPIP1	0
PSTPIP2	0
PTAFR	0
PTAR1	0.257958039579262
PTBP1	0
PTBP2	0
PTBP3	0
PTCD3	0
PTCH1	0
PTCH2	0
PTCHD1	0.72338204592902
PTCHD3	0
PTCHD4	0
PTCRA	0
PTDSS1	0
PTDSS2	0
PTEN	1.12147328366472
PTER	0
PTGDR	0
PTGDR2	0
PTGDS	0
PTGER1	0
PTGER2	0.16401231932874
PTGER3	0
PTGES2	0
PTGES3	0.0638035510615166
PTGFR	0
PTGFRN	0
PTGIS	0
PTGR1	0
PTGR2	0
PTGS2	0
PTH1R	0
PTH2R	0
PTHLH	0.127607102123033
PTK2	0
PTK2B	0
PTK7	0.000181755120825468
PTN	0
PTP4A2	0.206680584551149
PTPDC1	0
PTPN1	0
PTPN11	0
PTPN12	0.000581116143189685
PTPN13	0
PTPN14	0
PTPN2	0
PTPN21	0
PTPN22	0
PTPN23	0
PTPN3	0
PTPN4	0
PTPN5	0
PTPN7	0
PTPN9	0
PTPRA	0
PTPRB	0
PTPRC	0
PTPRD	0
PTPRE	0
PTPRF	0
PTPRG	0
PTPRH	0
PTPRJ	0
PTPRK	0
PTPRM	0
PTPRN	0
PTPRN2	0
PTPRO	0
PTPRQ	0
PTPRR	0
PTPRS	0
PTPRT	0
PTPRU	0
PTPRZ1	0
PTRHD1	0
PTTG1	0.103340292275574
PTTG2	0
PTX3	0
PTX4	0
PUM1	0
PUM2	0
PUM3	0
PURG	0
PUS1	0
PUS10	0
PUS7	0.0167214711159431
PUS7L	0
PVALB	0
PVR	0
PVRIG	0
PWWP3A	0
PWWP3B	0.310020876826722
PXDN	0
PXDNL	0
PXK	0
PXMP2	0
PXMP4	0
PYCR1	0
PYCR2	0
PYGB	0
PYGL	0
PYGM	0
PYGO1	0
PYHIN1	0
PYROXD1	0
PYROXD2	0
PZP	0
QARS	0
QDPR	0
QKI	0.0625145904340112
QPCTL	0
QRFP	0
QRICH1	0
QRICH2	0
QRSL1	0
QSER1	0.00140735157776785
QSOX1	0
QSOX2	0
R3HCC1	0
R3HCC1L	0
R3HDM1	0
R3HDM2	0.0499759883143131
R3HDML	0
RAB10	0.103340292275574
RAB11A	0.103340292275574
RAB11FIP1	0
RAB11FIP2	0
RAB11FIP4	0
RAB12	0
RAB14	0.202505219206681
RAB18	0.103340292275574
RAB19	0
RAB1A	0.167143843337091
RAB1B	0.103340292275574
RAB20	0.0638035510615166
RAB21	0.0638035510615166
RAB22A	0
RAB27A	0
RAB28	0
RAB2A	0
RAB30	0.103340292275574
RAB31	0
RAB33A	0.103340292275574
RAB35	0.103340292275574
RAB36	0
RAB37	0
RAB38	0
RAB39A	0
RAB39B	0.206680584551149
RAB3C	0.0638035510615166
RAB3GAP1	0
RAB3GAP2	0
RAB40A	0.206680584551149
RAB40AL	0.103340292275574
RAB41	0.103340292275574
RAB42	0
RAB43	0
RAB4A	0
RAB4B	0.19937369519833
RAB6A	0.0638035510615166
RAB6C	0
RAB9B	0.413361169102297
RABAC1	0.0618701101202586
RABEP1	0
RABEP2	0
RABGAP1	0
RABGAP1L	0
RABGEF1	0
RABGGTA	0
RABGGTB	0
RABIF	0
RABL2A	0
RABL2B	0
RACGAP1	0
RACK1	0.161924636656506
RAD1	0
RAD17	0.000181755120825468
RAD21	0
RAD21L1	0
RAD23B	0.00128896062750539
RAD50	0
RAD51	0.00899687848086066
RAD51AP1	0.0485336196949181
RAD51AP2	0
RAD51B	0
RAD51C	0
RAD51D	0
RAD54B	2.7513389849727e-05
RAD54L	0
RAD54L2	0
RAD9A	0
RAD9B	0
RADX	0.400835073068894
RAET1E	0
RAF1	0
RAG1	0
RAG2	0
RAI1	0
RAI14	0
RAI2	0.310020876826722
RALA	0.102296450939457
RALB	0.167143843337091
RALBP1	0
RALGAPA1	0
RALGAPA2	0
RALGAPB	0
RALGDS	0
RALY	0.0735991515871057
RALYL	0.00890600092044793
RAN	0.103340292275574
RANBP17	0
RANBP2	0
RANBP3	0.00128896062750539
RANBP6	0
RANGAP1	0
RANGRF	0
RAP1A	0.103340292275574
RAP1B	0.0638035510615166
RAP1GAP	0
RAP1GDS1	0
RAP2B	0
RAP2C	0.103340292275574
RAPGEF1	0
RAPGEF2	0
RAPGEF3	0
RAPGEF4	0
RAPGEF5	0
RAPGEF6	0
RAPH1	0
RAPSN	0
RARA	0
RARB	0.255214204246067
RARG	0
RARRES1	0
RARS	0
RARS2	0
RASA1	0
RASA2	0
RASA3	0
RASAL1	0
RASAL2	0
RASAL3	0
RASD1	0
RASD2	0
RASEF	0
RASGEF1A	0
RASGEF1B	0
RASGEF1C	0
RASGRF1	0.0982653224569289
RASGRF2	0
RASGRP1	0
RASGRP2	0
RASGRP3	0
RASGRP4	0
RASL11B	0
RASL12	0
RASSF10	0
RASSF2	0
RASSF4	0
RASSF5	0
RASSF7	0
RAX2	0
RB1	0
RB1CC1	0.000980477165553903
RBAK	0
RBBP5	0.126563260786916
RBBP6	0
RBBP7	0.103340292275574
RBBP8	0
RBBP8NL	0
RBBP9	0
RBFOX1	0
RBFOX2	0
RBL1	0
RBM10	0.103340292275574
RBM11	0
RBM12	0
RBM12B	0
RBM14	0.000490238582776951
RBM15	0.129332942031789
RBM15B	0
RBM17	0.0631590707477639
RBM19	0
RBM20	0
RBM22	0
RBM24	0.0689418850507246
RBM25	0.0655377283611357
RBM26	0
RBM27	0
RBM28	0
RBM3	0.103340292275574
RBM33	0.000735357874165427
RBM38	0
RBM39	0.0642029120838808
RBM41	0.103340292275574
RBM42	0
RBM44	0
RBM45	0
RBM46	0.000245119291388476
RBM47	0
RBM4B	0.127607102123033
RBM5	9.08775604127341e-05
RBM6	0.00282304054639925
RBM8A	0
RBMS1	0
RBMS3	0.239054673274327
RBMX	0.103340292275574
RBMX2	0.0991649269311066
RBMXL1	0
RBMXL2	0
RBMXL3	0.206680584551149
RBP1	0
RBP3	0
RBPJL	0
RBSN	0
RC3H1	0.000735357874165427
RC3H2	0
RCBTB1	0
RCBTB2	0
RCC1L	0
RCC2	0
RCHY1	0
RCN1	0
RCOR1	0
RCOR2	0
RCOR3	0
RCSD1	0.000245119291388476
RD3	0.0773951656472817
RDH11	0
RDH12	0
RDH13	0
RDH5	0
RDH8	0
RDX	0
REC114	0
REC8	0
RECK	0
RECQL	0
RECQL4	0
RECQL5	0
REEP2	0
REEP4	0
REG1A	0
REG1B	0
REG3A	0.000490238582776951
REG3G	0
RELA	0
RELCH	0
RELN	0
REM1	0
REN	0
REPIN1	0
REPS1	0
REPS2	0.204592901878915
RERE	0
RERGL	0
RESF1	0
RESP18	0
REST	0
RET	0
RETNLB	0.00939623950322488
RETREG2	0
RETREG3	0
RETSAT	0
REV1	0
REV3L	0
REXO1	0
REXO2	0.226127548740387
REXO5	0
RFC1	0
RFC4	0
RFC5	0.0638035510615166
RFFL	0
RFNG	0.00939623950322488
RFPL1	0
RFPL2	0
RFPL3	0
RFPL4AL1	0
RFTN1	0
RFTN2	0
RFWD3	0
RFX1	0
RFX2	0
RFX3	0
RFX4	0.200806892687775
RFX5	0.00128896062750539
RFX6	0
RFX7	0
RFXANK	0.103340292275574
RGL2	0
RGL3	0
RGL4	0
RGN	0.103340292275574
RGPD3	0
RGPD4	0
RGS1	0
RGS10	0.0242668098474591
RGS12	0
RGS14	0
RGS16	0
RGS17	0.0638035510615166
RGS20	0
RGS22	0
RGS3	0
RGS4	0
RGS5	0.103340292275574
RGS6	0
RGS7	0.000735357874165427
RGS8	0
RGS9	0
RGSL1	0
RHAG	0
RHBDD1	0
RHBDF1	0
RHBDF2	0
RHCG	0
RHD	0
RHEB	0
RHEBL1	0.0586477085514951
RHNO1	0
RHO	0
RHOA	0.371736745216004
RHOB	0.0242668098474591
RHOBTB1	0
RHOBTB2	0
RHOBTB3	0
RHOC	0.127607102123033
RHOJ	0
RHOQ	0.0638035510615166
RHOT1	0.112337170756435
RHOXF1	0.100208768267224
RHPN2	0
RIBC1	0.103340292275574
RIC1	0
RIC3	0
RIC8A	0
RIC8B	0
RICTOR	0
RIF1	0
RILPL1	0
RIMBP2	0
RIMKLB	0
RIMS1	0
RIMS2	0
RIMS3	9.08775604127341e-05
RIN1	0
RIN2	0
RIN3	0
RING1	0
RINT1	0
RIOK2	0
RIOX2	0
RIPK1	0
RIPK3	0
RIPK4	0
RIPOR1	0
RIPOR2	0
RIPOR3	0
RIPPLY2	0.0246661708698233
RLF	0.25502577921255
RLIM	0.10125260960334
RLN1	0
RLN2	0.0485336196949181
RMDN1	0
RMDN2	0
RMDN3	0
RMI1	0
RMND1	0.0856375102549907
RMND5A	0
RNASE10	0
RNASE11	0.0638035510615166
RNASE3	0
RNASE6	0.0631590707477639
RNASE8	0
RNASE9	0
RNASEH2A	0
RNASEK	0
RNASEL	0
RND1	0
RND3	0
RNF10	0
RNF103	0.000245119291388476
RNF111	0
RNF112	0
RNF113A	0.294363256784968
RNF113B	0
RNF115	0
RNF121	0
RNF123	0
RNF128	0.206680584551149
RNF13	0
RNF130	0
RNF135	0
RNF138	0
RNF139	0
RNF14	0
RNF144A	0.0242668098474591
RNF145	0
RNF146	0
RNF148	0
RNF149	0
RNF157	0
RNF168	0
RNF169	0
RNF17	0
RNF175	0
RNF180	0
RNF182	0.0978659614345647
RNF183	0
RNF19A	0
RNF2	0.196242171189979
RNF20	0.000980477165553903
RNF208	0
RNF213	0
RNF214	0
RNF215	0
RNF217	0
RNF220	0
RNF222	0
RNF24	0.0242668098474591
RNF31	0
RNF32	0
RNF34	0
RNF40	0
RNF41	0.0242668098474591
RNF43	9.08775604127341e-05
RNF6	0.0417428148365538
RNF8	0
RNFT2	0
RNLS	0
RNMT	0
RNPC3	0
RNPEP	0
RNPEPL1	0.124874939137047
RO60	0
ROBO1	0
ROBO2	0
ROBO3	0
ROBO4	0
ROCK1	0.000735357874165427
ROCK2	0.00113471889652964
ROM1	0
ROPN1L	0
ROR1	0
ROR2	0
RORA	0
RORB	0
RORC	0
ROS1	0
RP1	0
RP1L1	0
RP9	0
RPA1	0
RPA2	0.00899687848086066
RPA3	0.206680584551149
RPA4	0.304801670146138
RPAP1	0
RPAP2	0
RPAP3	0
RPE65	0
RPEL1	0
RPGR	0.310020876826722
RPGRIP1	0
RPGRIP1L	0
RPH3A	0
RPL10	0.310020876826722
RPL13A	0.293707104124007
RPL18	0
RPL18A	0
RPL19	0.0638035510615166
RPL22L1	0.0240216905560706
RPL23	0.10125260960334
RPL24	0.0225509748077397
RPL36	0.103340292275574
RPL39L	0.0227960940991282
RPL3L	0
RPL4	0
RPL41	0
RPL5	0
RPL7	0.000644480313752693
RPL9	0
RPLP0	0
RPLP2	0
RPN1	0
RPP14	0
RPP38	0
RPP40	0
RPRD1B	0
RPRD2	0
RPRM	0.0918580375782882
RPS14	0
RPS16	0.0638035510615166
RPS2	0
RPS27L	0.0625145904340112
RPS29	0.0573587479239897
RPS4X	0.206680584551149
RPS5	0.0638035510615166
RPS6	0.331156162665831
RPS6KA1	0.00033599685180121
RPS6KA2	0
RPS6KA3	0.305845511482254
RPS6KA4	0
RPS6KA5	0.00247620508647543
RPS6KA6	0.516701461377871
RPS6KB1	0.0874258805952229
RPS6KB2	0
RPS6KC1	0
RPS6KL1	0
RPS8	0.102296450939457
RPTN	0.00242367952403503
RPTOR	0
RPUSD1	0
RPUSD3	0
RPUSD4	0
RRAD	0
RRAGD	0.0497317027620108
RRBP1	0
RREB1	0
RRH	0
RRM1	0.372780586552121
RRN3	0
RRNAD1	9.08775604127341e-05
RRP1	0
RRP12	0
RRP1B	0
RRP7A	0
RS1	0.206680584551149
RSAD1	0
RSAD2	0
RSBN1	0
RSBN1L	0
RSF1	0
RSL1D1	0
RSPH14	0
RSPH4A	0
RSPH6A	0
RSPH9	0
RSRC2	0
RSRP1	0
RTCB	0
RTEL1	0
RTF1	0
RTF2	0.152273272992857
RTKN	0
RTKN2	0
RTL1	0
RTL10	0
RTL3	0.206680584551149
RTL5	0.206680584551149
RTL6	0
RTL8A	0.205636743215032
RTL9	1.22964509394572
RTN1	0
RTN2	0
RTN4	0
RTN4IP1	0
RTN4R	0
RTN4RL2	0
RTP1	0
RTP3	0.0638035510615166
RTTN	0
RUBCN	0
RUBCNL	0
RUFY1	0
RUFY2	0
RUFY3	0
RUFY4	0
RUNDC1	0
RUNDC3A	0
RUNDC3B	0
RUNX1	0.856210022210811
RUNX1T1	0
RUNX2	0
RUSC2	0
RUVBL2	0
RWDD2A	0.0880703609089756
RXFP2	0
RXFP3	0
RXRA	0
RXRG	0
RYR1	0
RYR2	0
RYR3	0
S100A1	0
S100A10	0.0638035510615166
S100A2	0
S100A3	0
S100A6	0.103340292275574
S100A7A	0
S100B	0.0638035510615166
S100PBP	0
S1PR1	0
S1PR3	0
S1PR4	0
S1PR5	0
SACM1L	0
SACS	0
SAE1	0
SAFB	0
SAFB2	0
SAG	0
SAGE1	0.61795407098121
SALL1	0
SALL2	0
SALL3	0
SALL4	0
SAMD10	0
SAMD12	0.0642029120838808
SAMD14	0.072954671273353
SAMD15	0.235523788243612
SAMD3	0
SAMD4A	0
SAMD4B	0
SAMD8	0
SAMD9	0
SAMD9L	0
SAMHD1	0
SAMM50	0
SAMSN1	0
SAP18	0
SAP25	0
SAP30	0.000245119291388476
SAP30BP	0
SARM1	0
SARNP	0
